SubmissionDate,Province,District,Village,Site_Visit_ID,KEY,Tool,Interview_Type,HF_Type,ID,Surveyor_Id
2025-11-09T07:05:58.233Z,Nooristan,Paroon,,HER-NUR-HF2079-Q2-2025-1173-01,uuid:dbc8ce3b-e539-4f58-8768-09ad7e9c174e,HER_Re_QQC_R3,7,CHC,,FR4026
2025-11-10T13:14:14.619Z,Kunduz,Khanabad,,HER-KDZ-HF2001-Q2-2025-1146-01,uuid:d515a301-82ce-460e-ba4a-50c5f0ed0c23,HER_Re_QQC_R3,9,BHC,,FR4695
2025-11-10T13:17:46.415Z,Kunduz,Khanabad,,HER-KDZ-HF2001-Q2-2025-1146-01,uuid:57b210d1-fa60-4ff6-9053-6946d62894dd,HER_Re_QQC_R3,8,BHC,,FR4695
2025-11-10T13:19:40.553Z,Kunar,SarKaani,,HER-KNR-HF400-Q2-2025-1132-01,uuid:838c9ebc-3297-4356-b462-4029ea22cedf,HER_Re_QQC_R3,3,CHC,,FR4582
2025-11-10T13:40:40.552Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:156f64c6-c383-439e-9491-3f542f9d6526,HER_Re_QQC_R3,10,BHC,,FR2628
2025-11-10T13:40:58.186Z,Kunduz,Khanabad,,HER-KDZ-HF2001-Q2-2025-1146-01,uuid:d56b965e-43ba-4609-8aa3-75eeafb1973d,HER_Re_QQC_R3,4,BHC,,FR4695
2025-11-10T13:43:48.758Z,Kunduz,Khanabad,,HER-KDZ-HF2001-Q2-2025-1146-01,uuid:86df6c10-b6e9-4e2c-b321-41d1f6408ca9,HER_Re_QQC_R3,2,BHC,,FR4695
2025-11-10T13:44:18.617Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:af1b03fb-cb64-4e3c-9aa3-4d46a454bbad,HER_Re_QQC_R3,2,BHC,,FR2628
2025-11-10T13:45:03.895Z,Kunduz,Khanabad,,HER-KDZ-HF2001-Q2-2025-1146-01,uuid:7b75ff41-67b2-4022-a62b-0c0f3dfbb8b3,HER_Re_QQC_R3,10,BHC,,FR4695
2025-11-10T13:46:44.138Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:d57fb89d-67f1-4a7b-971c-86cd443bec26,HER_Re_QQC_R3,4,CHC,,FR2628
2025-11-10T13:54:38.369Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:113d8052-93f4-4d9f-837f-a4da917af550,HER_Re_QQC_R3,8,BHC,,FR2628
2025-11-10T13:59:32.859Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:9677426f-79ef-42bc-954d-c80e2a0abd44,HER_Re_QQC_R3,9,CHC,,FR2628
2025-11-10T14:49:28.168Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:6cec471e-797a-45aa-866f-97abe398010a,HER_Re_QQC_R3,7,BHC,,FR3847
2025-11-10T14:53:52.513Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:011e2d11-f41f-4622-b0c6-e070825b927d,HER_Re_QQC_R3,6,BHC,,FR3847
2025-11-10T15:22:53.444Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:4c2126a5-030e-4e9f-9a8d-fe205d4fe40e,HER_Re_QQC_R3,3,BHC,,FR3847
2025-11-09T18:42:29.838Z,Paktya,Gardez,,HER-PAK-HF2028-Q2-2025-1192-01,uuid:c82013f4-0cdf-4f18-ba8a-84ee0f0e602a,HER_Re_QQC_R3,10,BHC,,FR4031
2025-11-09T19:15:28.719Z,Paktya,Gardez,,HER-PAK-HF2028-Q2-2025-1192-01,uuid:d3716a9d-d4fb-4d9a-aa6b-ddbd637e026d,HER_Re_QQC_R3,2,BHC,,FR4031
2025-11-10T21:23:03.800Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:986b5cc5-0290-4b21-bfaa-6b89c1b598d1,HER_Re_QQC_R3,4,BHC,,FR2615
2025-11-10T21:29:18.356Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:5ecb8a6e-a3a9-44c6-b4c4-95dc4454553f,HER_Re_QQC_R3,9,BHC,,FR2615
2025-11-10T21:32:35.039Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:91260ab5-5c09-465e-ac60-448b0a52c6a0,HER_Re_QQC_R3,8,BHC,,FR2615
2025-11-10T21:34:43.526Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:74677a2b-4e79-4ce3-9b44-c2947340266b,HER_Re_QQC_R3,2,BHC,,FR2615
2025-11-10T21:36:57.634Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:35afb8bf-735d-44cd-baff-ebbf454348fc,HER_Re_QQC_R3,10,BHC,,FR2615
2025-11-11T01:36:53.675Z,Badakhshan,Jurm,,HER-BDS-HF1817-Q2-2025-1011-01,uuid:0da7e000-fba6-42d3-b76e-d6dac5017e22,HER_Re_QQC_R3,9,BHC,,FR2656
2025-11-11T01:40:25.316Z,Badakhshan,Darayem,,HER-BDS-HF3053-Q2-2025-1002-01,uuid:72fbd30f-755b-4c03-9208-229e98f8321c,HER_Re_QQC_R3,8,BHC,,FR2656
2025-11-11T01:40:54.684Z,Badakhshan,Darayem,,HER-BDS-HF3053-Q2-2025-1002-01,uuid:a5e60286-3c53-4706-a634-e900524b82ec,HER_Re_QQC_R3,4,BHC,,FR2656
2025-11-11T01:41:12.564Z,Badakhshan,Darayem,,HER-BDS-HF3053-Q2-2025-1002-01,uuid:b3e6cd07-028c-4ea0-a612-3ba99a4d2528,HER_Re_QQC_R3,10,BHC,,FR2656
2025-11-11T05:26:59.483Z,Logar,Pul-e-Alam,,HER-LGR-HF241-Q2-2025-1162-01,uuid:fdbd1a1f-c52d-4aae-9456-f1549a801799,HER_Re_QQC_R3,7,CHC,,FR4019
2025-11-11T06:09:11.573Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:4d1992e5-ed76-4efe-ad97-c1880e2ebe48,HER_Re_QQC_R3,9,BHC,,FR4731
2025-11-11T06:09:29.617Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:5e45bfbb-432c-40ba-ab7a-d0810678d9ee,HER_Re_QQC_R3,4,BHC,,FR4731
2025-11-11T07:12:09.219Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:9921bd21-9140-41cd-9e07-dc3afb58153e,HER_Re_QQC_R3,1,BHC,,FR4046
2025-11-11T08:57:29.871Z,Logar,Pul-e-Alam,,HER-LGR-HF241-Q2-2025-1162-01,uuid:eee5b6e8-6035-4467-a206-b9faa4f4c3cf,HER_Re_QQC_R3,1,CHC,,FR4019
2025-11-11T08:59:42.562Z,Logar,Pul-e-Alam,,HER-LGR-HF241-Q2-2025-1162-01,uuid:2d9f00ba-b526-488c-8c2c-5bb3438cb0ee,HER_Re_QQC_R3,3,CHC,,FR4019
2025-11-11T09:00:49.222Z,Logar,Pul-e-Alam,,HER-LGR-HF241-Q2-2025-1162-01,uuid:31c0d35e-324e-474b-8d79-63ef1c0b1e0d,HER_Re_QQC_R3,5,CHC,,FR4019
2025-11-11T09:02:01.343Z,Logar,Pul-e-Alam,,HER-LGR-HF241-Q2-2025-1162-01,uuid:70dd3c28-83a3-43e8-a70b-decf36d815e9,HER_Re_QQC_R3,6,CHC,,FR4019
2025-11-11T09:21:08.542Z,Kunar,SarKaani,,HER-KNR-HF400-Q2-2025-1132-01,uuid:9f7ec5f0-f812-4186-8500-0d40b2458a9b,HER_Re_QQC_R3,9,CHC,,FR4010
2025-11-11T09:47:26.202Z,Kunar,SarKaani,,HER-KNR-HF400-Q2-2025-1132-01,uuid:3774c0cd-5564-4f6b-974f-b598a0b6bb03,HER_Re_QQC_R3,10,CHC,,FR4010
2025-11-11T10:18:44.148Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:7423d3c7-e263-44b7-a7ad-b6e9a62e9167,HER_Re_QQC_R3,8,BHC,,FR4731
2025-11-11T10:19:14.293Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:d614bf48-42bd-42bf-b70c-d9041e654ae4,HER_Re_QQC_R3,10,BHC,,FR4731
2025-11-11T10:52:51.627Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:e4800fd8-10ee-4676-8614-72dacbab42f0,HER_Re_QQC_R3,3,BHC,,FR2044
2025-11-11T10:54:15.310Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:668e64ae-84bd-422c-a49c-18c61059671d,HER_Re_QQC_R3,7,BHC,,FR2044
2025-11-11T10:56:19.267Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:1182e92e-e78f-4876-b576-ce15deb84bea,HER_Re_QQC_R3,10,BHC,,FR3277
2025-11-11T10:57:06.995Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:e87e02ed-5a33-43c3-b418-ffa99e6c282b,HER_Re_QQC_R3,11,BHC,,FR3277
2025-11-11T10:58:12.132Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:6fcdf257-4a19-4009-adab-690660006a69,HER_Re_QQC_R3,2,BHC,,FR3277
2025-11-11T10:58:42.470Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:46026582-d61a-4060-a51a-52f040d93956,HER_Re_QQC_R3,4,BHC,,FR3277
2025-11-11T10:59:25.047Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:88d2449d-f471-469c-b11b-784cfa55627e,HER_Re_QQC_R3,6,BHC,,FR3277
2025-11-11T11:04:48.548Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:dfb48cd6-27d5-4746-8d01-ca6fc16269ef,HER_Re_QQC_R3,8,BHC,,FR3277
2025-11-11T11:05:46.785Z,Parwan,Bagram,,HER-PAR-HF2797-Q2-2025-1214-01,uuid:bb3c0465-947a-44dd-8cc2-1f8ff593247c,HER_Re_QQC_R3,9,BHC,,FR3277
2025-11-11T11:10:22.106Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:f95e0033-d04b-4bd6-a221-fd3796346546,HER_Re_QQC_R3,3,BHC,,FR4046
2025-11-11T11:19:48.706Z,Kunar,SarKaani,,HER-KNR-HF400-Q2-2025-1132-01,uuid:ef18320f-63d3-4271-9673-e37a1bbe5bd4,HER_Re_QQC_R3,8,CHC,,FR4010
2025-11-11T12:06:11.200Z,Takhar,Warsaj,,HER-TAK-HF1930-Q2-2025-1242-01,uuid:5ac844f8-ed46-4f9b-a135-6d6db4d124ba,HER_Re_QQC_R3,10,BHC,,FR3914
2025-11-11T12:10:49.075Z,Takhar,Warsaj,,HER-TAK-HF1930-Q2-2025-1242-01,uuid:7ae597f0-b57d-4149-abac-a31a9034905e,HER_Re_QQC_R3,2,BHC,,FR3914
2025-11-11T12:12:31.860Z,Takhar,Warsaj,,HER-TAK-HF1930-Q2-2025-1242-01,uuid:87e040e5-40c8-4076-8725-6f3fcd8876ef,HER_Re_QQC_R3,4,BHC,,FR3914
2025-11-11T12:16:18.545Z,Takhar,Warsaj,,HER-TAK-HF1930-Q2-2025-1242-01,uuid:c6fd835d-8403-4f7e-b48a-4c520422b0c4,HER_Re_QQC_R3,8,BHC,,FR3914
2025-11-11T12:20:15.649Z,Takhar,Warsaj,,HER-TAK-HF1930-Q2-2025-1242-01,uuid:4525e5ed-7db1-46d9-ad78-3dfe1a80a6ff,HER_Re_QQC_R3,9,BHC,,FR3914
2025-11-11T12:40:08.499Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:225f78c4-f22b-437a-8412-366aa339cbd3,HER_Re_QQC_R3,1,BHC,,FR3999
2025-11-11T12:40:28.475Z,Kabul,Istalif,,HER-KBL-HF3177-Q2-2025-1106-01,uuid:8dbdf2db-7f36-4977-9ad5-1f4a4fe13234,HER_Re_QQC_R3,3,BHC,,FR3999
2025-11-11T12:40:45.445Z,Badakhshan,Darayem,,HER-BDS-HF3053-Q2-2025-1002-01,uuid:f672ba38-74f7-423f-b9b0-a2793f5c1113,HER_Re_QQC_R3,7,BHC,,FR3999
2025-11-11T13:00:04.019Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:caad0483-31df-4c03-bdd4-a0f2594ea0ac,HER_Re_QQC_R3,1,BHC,,FR3900
2025-11-11T13:00:42.565Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:205d1c08-ab82-43b5-9619-531ced726a1f,HER_Re_QQC_R3,4,BHC,,FR4031
2025-11-11T13:01:14.673Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:8f88541a-8ee8-4608-8b55-0629ea51c866,HER_Re_QQC_R3,11,BHC,,FR3900
2025-11-11T13:02:47.873Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:d42ed713-0129-4505-b4a5-189e1829af6d,HER_Re_QQC_R3,5,BHC,,FR3900
2025-11-11T13:04:21.551Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:2739fd12-c599-49e7-84ab-963f51fe78be,HER_Re_QQC_R3,2,BHC,,FR4031
2025-11-11T13:08:12.521Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:6a43db23-ba1d-47c0-bc95-71577f1761cb,HER_Re_QQC_R3,9,BHC,,FR4031
2025-11-11T13:10:37.686Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:3b7f058e-7ca4-4b37-86ea-1254b9e793dd,HER_Re_QQC_R3,8,BHC,,FR4031
2025-11-11T13:12:43.683Z,Paktya,Zormat,,HER-PAK-HF1519-Q2-2025-1193-01,uuid:854c3250-06cb-4bb6-a7ca-2ea9f613aabf,HER_Re_QQC_R3,10,BHC,,FR4031
2025-11-11T13:30:47.751Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:75f739ff-adf8-477f-acb0-6cba0c147aea,HER_Re_QQC_R3,1,BHC,,FR4005
2025-11-11T13:31:49.987Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:c2466f11-d58c-4bea-8f7d-1439fa10862b,HER_Re_QQC_R3,11,BHC,,FR4005
2025-11-11T13:35:33.192Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:bf76d2bb-781e-4844-844f-f6b1b54ca836,HER_Re_QQC_R3,3,BHC,,FR4005
2025-11-11T13:36:49.500Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:10793a1d-5826-4d6d-9ad4-e8313d676837,HER_Re_QQC_R3,5,BHC,,FR4005
2025-11-11T13:58:05.151Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:d4e85873-efd4-4889-8241-876809ab1125,HER_Re_QQC_R3,10,BHC,,FR1695
2025-11-11T14:06:06.499Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:56be35da-7765-4ffa-a40f-9ad7cf0f81e1,HER_Re_QQC_R3,6,BHC,,FR4005
2025-11-11T14:06:23.304Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:597bc1a5-866a-49ba-8953-4a6b5a6abe9d,HER_Re_QQC_R3,7,BHC,,FR4005
2025-11-11T14:08:46.966Z,Kapisa,Nijrab,,HER-KPS-HF1965-Q2-2025-1114-01,uuid:8fd19042-9d44-45db-95b6-b314a39bfb2a,HER_Re_QQC_R3,9,BHC,,FR1695
2025-11-11T14:13:17.657Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:6bfb5e20-4fce-42df-8507-40bc5fd0975e,HER_Re_QQC_R3,2,BHC,,FR1695
2025-11-11T14:16:21.695Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:cd9fdcd1-66e7-45f5-beb1-d6f1117a284e,HER_Re_QQC_R3,4,BHC,,FR1695
2025-11-11T14:21:38.727Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:64be567a-4a17-4163-b745-07faf3257635,HER_Re_QQC_R3,8,BHC,,FR1695
2025-11-11T14:24:59.873Z,Kapisa,Mahmood-Raqi,,HER-KPS-HF1961-Q2-2025-1116-01,uuid:7db30e07-1f71-4038-a596-30bfb416dba2,HER_Re_QQC_R3,9,BHC,,FR1695
2025-11-11T16:40:36.065Z,Bamyan,Panjab,,HER-BAM-HF1775-Q2-2025-1072-01,uuid:b1cdacd8-15e0-420a-bf26-21823159312e,HER_Re_QQC_R3,1,BHC,,FR3847
2025-11-11T18:51:38.210Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:bfdcd60f-b4f0-4613-8c84-def6d5ca19c1,HER_Re_QQC_R3,7,BHC,,FR4046
2025-11-11T19:01:11.815Z,Sar-e-Pul,Sozma Qala,,HER-SRP-HF2243-Q2-2025-1232-01,uuid:d8fd1802-e435-4172-af27-628139b52bdb,HER_Re_QQC_R3,6,BHC,,FR4046
2025-11-06T00:40:39.775Z,Badakhshan,Jurm,Kaman Yaran SC (4266),HER-BDS-HF4266-Q2-2025-1004-01,uuid:30c49b79-9380-4706-a0c4-cc6ca46c28c3,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3006
2025-11-04T17:39:26.742Z,Paktya,Ahmadaba,Surkai Malang Cilinic (2192),HER-PAK-HF2192-Q2-2025-1200-01,uuid:1da5daa8-803c-4d93-b3ea-1713f7741c5d,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4750
2025-11-04T18:40:04.997Z,Paktya,Ahmadaba,Surkai Malang Cilinic (2192),HER-PAK-HF2192-Q2-2025-1200-01,uuid:30bb35a1-b11b-4fbb-a828-d5dbc1db1925,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4739
2025-11-05T15:17:34.716Z,Badakhshan,Jurm,Kaman Yaran SC (4266),HER-BDS-HF4266-Q2-2025-1004-01,uuid:a3a0f286-81d8-445c-bab2-51a60d738807,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3803
2025-11-05T17:00:43.940Z,Kapisa,Alasay,Mera Khail SHC (10381),HER-KPS-HF10381-Q2-2025-1115-01,uuid:eeedb9c8-4df2-4185-be83-99ba52dd08b5,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3880
2025-11-05T17:00:50.891Z,Kapisa,Alasay,Mera Khail SHC (10381),HER-KPS-HF10381-Q2-2025-1115-01,uuid:f4fc0b41-f0aa-4049-8a6c-ef5c0fb826e6,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3880
2025-11-05T17:03:16.655Z,Bamyan,Bamyan,Orgash SC (4349),HER-BAM-HF4349-Q2-2025-1074-01,uuid:8bc88498-d2af-4257-8083-c5a36c1868df,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR0175
2025-11-10T02:46:01.214Z,Samangan,Roy-e-Doaab,Khowaja Zahid SHC (3386),HER-SAM-HF3386-Q2-2025-1225-01,uuid:2b24609a-03a1-4446-806d-b5d08eb9382e,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4747
2025-11-10T02:55:17.674Z,Laghman,Dawlat Shah,Karik SC (3819),HER-LGM-HF3819-Q2-2025-1153-01,uuid:bf43e457-b655-4bc3-bff1-37ed0790f52b,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4736
2025-11-06T12:01:00.302Z,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul City SC (3837),HER-SRP-HF3837-Q2-2025-1233-01,uuid:c1ec6062-965e-4b6e-8e94-bff9789b169e,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4377
2025-11-06T12:39:51.734Z,Samangan,Aybak,Rabatak SC (3792),HER-SAM-HF3792-Q2-2025-1227-01,uuid:73ecdda5-9dce-483a-87c7-6360c50f80dd,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4754
2025-11-06T12:42:25.416Z,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul City SC (3837),HER-SRP-HF3837-Q2-2025-1233-01,uuid:8d514fee-7653-4467-9712-ac2d4bf5ae6c,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4748
2025-11-06T13:56:57.755Z,Parwan,Chaharekar,Ghorband Dara SHC (2328),HER-PAR-HF2328-Q2-2025-1221-01,uuid:cfd4daec-596e-494f-b951-f3e3a89b4739,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR1819
2025-11-06T15:49:50.829Z,Samangan,Aybak,Rabatak SC (3792),HER-SAM-HF3792-Q2-2025-1227-01,uuid:8786ab80-f159-4c88-88e1-f8314fe4c269,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4747
2025-11-07T04:29:19.224Z,Ghazni,Qara Bagh (Ghazni),Shaheed Abdul Hakim Maisam SC (2476),HER-GHA-HF2476-Q2-2025-1034-01,uuid:42e4fd82-32ae-41b0-85d9-9df877457ea4,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3987
2025-11-07T04:33:23.231Z,Ghazni,Qara Bagh (Ghazni),Shaheed Abdul Hakim Maisam SC (2476),HER-GHA-HF2476-Q2-2025-1034-01,uuid:e3ece0ba-f73d-444b-a45f-b2ea1e3a74e2,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4734
2025-11-08T06:46:52.116Z,Nooristan,Paroon,Kantiwa Clinic (2140),HER-NUR-HF2140-Q2-2025-1181-01,uuid:9c973d02-8132-4d6e-bd85-33ead4092e40,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4737
2025-11-08T09:29:24.045Z,Nooristan,Paroon,Kantiwa Clinic (2140),HER-NUR-HF2140-Q2-2025-1181-01,uuid:d62ead77-d7e4-4263-89eb-221f34a49a6b,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4749
2025-11-08T11:12:32.068Z,Kunar,Bar Kunar,Shangar SHC (2706),HER-KNR-HF2706-Q2-2025-1139-01,uuid:de2f852a-0444-47a7-90cc-a0e81ff39601,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR0895
2025-11-08T12:38:16.141Z,Kunar,Bar Kunar,Shangar SHC (2706),HER-KNR-HF2706-Q2-2025-1139-01,uuid:c294e5d4-ab00-4487-a46c-bdf25df8230c,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4735
2025-11-08T12:48:03.398Z,Takhar,Taloqan,Shorab SHC (2870),HER-TAK-HF2870-Q2-2025-1246-01,uuid:4a9d193d-3d1f-4196-956c-22ac9bb9fd00,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4687
2025-11-08T13:05:45.760Z,Paktya,Gardez,Ibrahim Kheil Clinic (2028),HER-PAK-HF2028-Q2-2025-1192-01,uuid:5ff30efc-e218-430f-9664-6dfb39a30308,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4750
2025-11-08T13:23:09.117Z,Paktya,Gardez,Ibrahim Kheil Clinic (2028),HER-PAK-HF2028-Q2-2025-1192-01,uuid:fd9b70de-0e71-4359-afdb-0adcfa7102d4,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR4739
2025-11-08T15:57:30.484Z,Baghlan,Baghlan-e-Jadid,Khowaja Rasoolzay SC (3252),HER-BAG-HF3252-Q2-2025-1062-01,uuid:1211ec02-9d91-45cc-b5e0-94005c5bb116,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3299
2025-11-08T15:57:40.145Z,Baghlan,Baghlan-e-Jadid,Khowaja Rasoolzay SC (3252),HER-BAG-HF3252-Q2-2025-1062-01,uuid:4da9e1aa-ba5e-4a19-81e7-d44ca42f0196,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3299
2025-11-09T03:29:58.815Z,Takhar,Taloqan,Shorab SHC (2870),HER-TAK-HF2870-Q2-2025-1246-01,uuid:4e9c121f-482d-4862-85d3-6a35920d1578,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR2801
2025-11-09T03:42:26.716Z,Wardak,Jaghtoo,Ghazi Mohammad Jan Khan SHC (3282),HER-WDK-HF3282-Q2-2025-1260-01,uuid:f39d9a86-88c5-47fe-a748-76135f2b5055,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3923
2025-11-09T09:38:48.031Z,Khost,Tanay,Hesarak SC (4396),HER-KHO-HF4396-Q2-2025-1122-01,uuid:6122bd76-cb1e-4ce5-a3b1-8765b85fdb31,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3810
2025-11-09T10:05:06.035Z,Khost,Tanay,Hesarak SC (4396),HER-KHO-HF4396-Q2-2025-1122-01,uuid:17869fd2-02b4-4778-9789-81248d6b4be9,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3670
2025-11-09T11:38:35.038Z,Parwan,Chaharekar,Bayan Clinic (0062),HER-PAR-HF62-Q2-2025-1212-01,uuid:d22da968-1c27-4da9-b68a-e929d212b489,HER_Re_QoC_Interview_with_Health_Workers_R3,,CHC,,FR1819
2025-11-09T13:32:41.055Z,Wardak,Jaghtoo,Ghazi Mohammad Jan Khan SHC (3282),HER-WDK-HF3282-Q2-2025-1260-01,uuid:f3885c24-bb70-4aa5-8e33-9bfc8dcdf281,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4738
2025-11-09T13:42:09.428Z,Kunduz,Kunduz,Jar Guzar SHC (2647),HER-KDZ-HF2647-Q2-2025-1143-01,uuid:0b64b9e6-bbd3-414d-a32d-aa055aa08e2c,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4753
2025-11-09T14:37:51.444Z,Panjsher,His-e-Awal (Khenj),Jarwesh SHC (4656),HER-PAN-HF4656-Q2-2025-1202-01,uuid:77bba1bb-8162-4a15-b950-6864ed6aa3bf,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4746
2025-11-09T16:55:52.010Z,Panjsher,His-e-Awal (Khenj),Jarwesh SHC (4656),HER-PAN-HF4656-Q2-2025-1202-01,uuid:d400630f-6281-486d-8bd4-14b3564c4c68,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3693
2025-11-09T17:42:55.185Z,Laghman,Dawlat Shah,Karik SC (3819),HER-LGM-HF3819-Q2-2025-1153-01,uuid:d1cf6f6f-6b20-4794-9f20-751508564798,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4787
2025-11-09T19:26:48.206Z,Samangan,Roy-e-Doaab,Khowaja Zahid SHC (3386),HER-SAM-HF3386-Q2-2025-1225-01,uuid:39bb4ed3-1d93-4bca-ab7d-426ed8619725,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR4754
2025-11-10T14:13:45.936Z,Bamyan,Sayghan,Khowaja Ganj Clinic (2255),HER-BAM-HF2255-Q2-2025-1073-01,uuid:d501987f-43f0-4e46-9e81-64fad222bcc0,HER_Re_QoC_Interview_with_Health_Workers_R3,,BHC,,FR0175
